Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,Peer_Influence,Parental_Education_Level,Distance_from_Home,study_per_attendance,Exam_Result
33,93,2,1,0,96,1,1,1,0,2,2,2,1,0.3548387096774194,1
19,97,2,1,0,78,0,1,2,0,1,2,0,2,0.1958762886597938,1
24,95,2,1,0,66,0,1,2,2,2,1,0,2,0.25263157894736843,1
19,73,1,1,1,64,0,1,4,1,1,2,1,2,0.2602739726027397,0
32,83,2,1,1,68,1,0,3,0,1,2,0,1,0.3855421686746988,1
10,63,2,1,0,59,0,1,0,1,2,2,2,1,0.15873015873015872,0
21,70,1,1,1,83,1,1,1,1,1,0,0,0,0.3,0
10,64,1,0,0,76,0,1,1,0,1,2,0,2,0.15625,0
5,73,2,0,1,89,2,1,1,1,1,0,0,2,0.0684931506849315,0
22,95,2,0,0,55,1,1,2,2,2,0,1,2,0.23157894736842105,0
21,74,1,0,1,70,1,1,1,1,1,0,2,0,0.28378378378378377,0
18,82,2,1,1,62,2,1,3,0,1,0,0,2,0.21951219512195122,0
19,77,2,1,1,77,2,1,1,0,2,0,1,2,0.24675324675324675,0
39,78,1,1,0,73,1,1,0,0,1,2,1,0,0.5,0
18,99,2,1,1,72,1,1,4,0,1,0,0,2,0.18181818181818182,1
23,72,0,1,1,66,0,0,3,0,1,2,2,2,0.3194444444444444,0
16,85,0,2,1,86,0,1,2,2,1,0,0,2,0.18823529411764706,0
22,77,1,1,1,74,2,1,2,0,0,1,1,2,0.2857142857142857,0
19,62,2,0,1,60,1,1,1,0,1,2,1,0,0.3064516129032258,0
18,80,0,0,1,77,1,1,1,0,2,1,1,2,0.225,0
31,93,2,1,0,80,1,1,3,1,1,0,0,2,0.3333333333333333,1
27,64,1,1,0,51,2,1,1,0,2,1,0,2,0.421875,0
21,63,2,0,1,60,1,1,2,1,1,1,2,2,0.3333333333333333,0
6,66,2,1,1,62,0,1,2,0,1,0,2,2,0.09090909090909091,0
18,91,2,2,1,62,1,1,3,0,1,2,0,2,0.1978021978021978,1
36,89,2,0,1,62,0,1,2,0,2,1,1,1,0.4044943820224719,1
19,83,2,2,0,64,1,1,0,1,1,1,2,2,0.2289156626506024,0
27,79,0,2,1,63,2,1,2,0,1,1,1,1,0.34177215189873417,0
29,96,1,2,0,94,2,0,2,0,2,1,0,2,0.3020833333333333,1
21,91,1,2,1,66,0,1,3,0,1,0,1,1,0.23076923076923078,0
15,92,2,0,1,67,0,1,1,2,2,2,2,2,0.16304347826086957,0
5,93,0,0,0,63,1,1,2,1,2,0,2,2,0.053763440860215055,0
24,86,0,0,1,98,1,1,2,2,1,2,2,0,0.27906976744186046,1
15,78,2,0,1,77,0,1,0,2,1,0,1,2,0.19230769230769232,0
21,95,2,1,1,81,1,1,0,1,1,0,0,2,0.22105263157894736,1
18,61,0,1,1,67,1,1,5,2,2,2,2,2,0.29508196721311475,0
20,62,1,1,0,98,2,1,1,2,0,1,0,2,0.3225806451612903,0
13,71,0,0,0,73,0,1,1,2,2,0,0,1,0.18309859154929578,0
27,95,1,1,1,57,2,1,1,1,0,2,0,1,0.28421052631578947,1
16,76,1,1,0,90,1,1,0,0,1,0,2,1,0.21052631578947367,0
10,65,0,2,0,55,1,1,0,0,2,0,0,2,0.15384615384615385,0
19,63,1,1,1,78,0,1,3,1,1,0,1,2,0.30158730158730157,0
20,66,1,1,1,55,0,1,1,2,2,1,2,1,0.30303030303030304,0
21,70,0,0,0,73,0,1,0,2,1,0,1,2,0.3,0
28,80,2,2,0,64,1,1,1,0,1,0,2,1,0.35,0
19,88,2,1,1,95,1,1,1,1,2,0,0,2,0.2159090909090909,0
19,99,2,2,1,53,1,1,1,1,1,0,1,2,0.1919191919191919,1
13,78,1,2,0,82,2,1,0,0,2,0,1,1,0.16666666666666666,0
25,81,2,1,1,85,2,1,3,1,1,1,2,1,0.30864197530864196,1
21,81,2,1,1,94,1,1,3,1,1,0,2,1,0.25925925925925924,0
17,82,1,0,0,94,1,1,1,2,2,0,0,1,0.2073170731707317,0
9,81,1,1,1,99,1,1,2,0,1,0,0,1,0.1111111111111111,0
29,60,0,2,0,63,1,1,0,0,1,1,2,2,0.48333333333333334,0
13,60,2,0,0,64,0,1,1,1,1,0,1,0,0.21666666666666667,0
16,64,1,2,1,70,1,1,5,0,0,2,0,1,0.25,0
22,64,2,1,1,77,1,1,1,0,2,2,0,1,0.34375,0
13,88,1,1,1,68,2,1,1,2,1,2,0,2,0.14772727272727273,0
11,68,2,1,1,87,1,1,1,0,1,2,0,0,0.16176470588235295,0
7,96,2,0,0,50,1,1,1,2,1,1,1,2,0.07291666666666667,0
17,99,1,1,0,86,0,1,1,1,1,2,1,2,0.1717171717171717,0
38,98,0,1,0,94,1,1,2,0,0,1,2,2,0.3877551020408163,1
14,71,2,2,1,89,1,1,0,1,1,0,2,2,0.19718309859154928,0
14,80,2,1,0,56,0,1,1,0,1,2,2,1,0.175,0
17,67,1,1,0,97,1,1,1,1,0,0,2,1,0.2537313432835821,0
21,92,2,0,0,76,0,1,2,0,1,2,1,2,0.22826086956521738,0
17,96,1,2,1,87,1,1,0,1,1,2,0,1,0.17708333333333334,1
24,94,0,1,0,60,0,1,0,1,1,0,0,2,0.2553191489361702,0
14,77,1,1,1,77,0,1,1,0,2,0,1,2,0.18181818181818182,0
12,90,2,2,0,67,0,1,2,0,0,0,0,2,0.13333333333333333,0
9,64,1,2,1,99,1,1,6,0,2,2,0,1,0.140625,0
7,62,2,1,1,74,1,1,3,1,1,0,2,2,0.11290322580645161,0
17,90,0,2,1,88,0,1,1,1,1,1,1,2,0.18888888888888888,0
18,77,2,1,1,80,1,1,1,1,0,1,1,2,0.23376623376623376,0
16,100,2,2,1,55,2,1,1,0,1,1,1,1,0.16,0
27,64,1,1,1,77,2,1,3,2,1,0,0,1,0.421875,0
27,94,1,0,0,77,1,1,0,1,2,2,1,2,0.2872340425531915,1
18,79,1,2,1,86,1,1,3,0,0,0,1,2,0.22784810126582278,0
9,93,2,0,1,66,1,1,0,0,0,0,1,1,0.0967741935483871,0
17,93,0,1,0,93,0,1,0,0,1,1,1,1,0.1827956989247312,0
16,97,1,0,1,81,2,1,0,2,2,2,0,2,0.16494845360824742,0
16,72,0,1,0,52,1,1,1,1,2,1,1,1,0.2222222222222222,0
16,98,1,1,1,85,0,1,0,0,2,2,1,0,0.16326530612244897,0
16,66,1,1,1,95,0,1,1,1,1,2,1,2,0.24242424242424243,0
18,63,2,2,1,84,1,1,1,1,2,0,0,2,0.2857142857142857,0
16,77,1,0,0,69,1,1,1,1,1,0,0,2,0.2077922077922078,0
21,93,1,2,0,80,1,1,0,2,2,2,1,1,0.22580645161290322,1
22,79,2,0,0,59,1,1,0,1,1,2,1,2,0.27848101265822783,0
15,93,1,0,1,80,0,1,0,0,1,2,0,2,0.16129032258064516,0
28,89,1,1,0,75,1,1,1,0,0,1,0,1,0.3146067415730337,0
14,68,2,2,0,51,2,1,1,2,1,0,0,1,0.20588235294117646,0
10,98,1,0,1,66,0,1,1,0,2,1,1,2,0.10204081632653061,0
22,62,0,1,0,60,0,0,0,1,2,2,1,2,0.3548387096774194,0
15,96,1,0,0,70,2,1,4,0,2,2,1,2,0.15625,0
22,72,1,2,1,62,0,1,5,2,1,0,1,1,0.3055555555555556,0
6,80,1,1,1,92,0,1,5,0,1,0,2,1,0.075,0
28,77,2,1,0,85,2,1,0,0,1,1,2,2,0.36363636363636365,0
24,67,1,2,1,87,0,1,0,1,1,2,1,2,0.3582089552238806,0
11,74,2,1,0,68,0,1,0,1,1,2,0,1,0.14864864864864866,0
11,68,0,2,1,50,0,1,2,0,2,2,0,2,0.16176470588235295,0
16,67,2,1,1,88,1,1,0,2,0,0,1,2,0.23880597014925373,0
15,80,2,1,0,80,1,1,1,0,1,0,0,1,0.1875,0
6,92,1,1,1,77,1,1,1,0,2,2,0,2,0.06521739130434782,0
18,83,1,2,1,64,0,0,1,1,2,1,0,2,0.21686746987951808,0
19,96,1,1,1,54,2,1,1,0,1,0,1,2,0.19791666666666666,0
24,85,2,2,0,89,1,1,1,0,1,0,0,1,0.2823529411764706,0
12,88,2,1,0,52,0,0,1,1,2,1,0,2,0.13636363636363635,0
11,87,0,1,0,53,2,1,1,1,1,2,0,2,0.12643678160919541,0
23,78,2,0,0,65,2,1,1,0,2,0,1,0,0.2948717948717949,0
26,88,2,1,1,79,1,1,1,0,2,0,0,0,0.29545454545454547,1
11,63,1,1,1,100,2,1,0,1,1,0,0,0,0.1746031746031746,0
26,94,0,0,1,55,0,1,2,2,1,0,0,2,0.2765957446808511,0
20,91,2,1,0,74,1,1,1,1,1,0,0,1,0.21978021978021978,0
27,70,1,1,0,80,0,1,1,0,1,0,0,2,0.38571428571428573,0
20,91,2,1,0,91,1,1,3,2,2,0,0,2,0.21978021978021978,1
5,61,2,1,0,84,2,1,1,1,1,0,1,2,0.08196721311475409,0
19,69,0,0,0,90,1,1,0,0,1,0,1,2,0.2753623188405797,0
26,63,1,1,1,76,1,1,3,1,2,0,0,2,0.4126984126984127,0
15,91,1,2,1,72,0,1,1,2,2,0,0,2,0.16483516483516483,0
18,90,2,1,0,81,1,1,2,1,0,1,2,1,0.2,0
19,93,1,2,0,95,0,1,3,1,1,1,0,2,0.20430107526881722,1
3,60,1,0,1,78,0,1,1,0,1,2,2,2,0.05,0
30,80,2,2,0,80,1,1,0,0,1,2,2,2,0.375,1
15,88,0,1,1,67,1,1,1,1,2,2,0,0,0.17045454545454544,0
23,66,1,1,1,80,1,1,1,1,1,2,1,2,0.3484848484848485,0
19,86,1,1,0,81,1,1,3,1,2,0,1,2,0.22093023255813954,0
28,63,1,1,0,88,1,1,2,0,2,2,0,2,0.4444444444444444,0
22,67,1,1,1,79,1,1,1,1,0,0,1,1,0.3283582089552239,0
19,79,1,1,1,60,0,1,1,0,1,0,0,2,0.24050632911392406,0
15,86,2,0,0,79,1,1,3,0,1,2,1,2,0.1744186046511628,0
25,66,0,1,1,65,1,1,0,1,1,2,0,2,0.3787878787878788,0
9,67,1,2,1,54,1,1,3,1,2,2,1,1,0.13432835820895522,0
24,68,1,1,1,91,2,1,1,2,1,1,1,2,0.35294117647058826,0
13,70,1,1,1,53,1,1,2,0,1,1,1,1,0.18571428571428572,0
28,69,1,1,0,82,2,1,0,1,1,0,0,2,0.4057971014492754,0
21,76,0,0,1,99,2,1,0,0,0,2,1,0,0.27631578947368424,0
24,86,2,0,1,54,1,1,0,0,2,0,1,2,0.27906976744186046,0
20,78,1,0,0,61,1,1,0,1,1,0,0,1,0.2564102564102564,0
9,91,1,0,0,88,0,1,2,1,1,0,2,2,0.0989010989010989,0
15,89,1,1,1,55,2,1,1,0,1,2,0,2,0.16853932584269662,0
24,65,1,1,1,92,0,1,3,1,2,0,0,2,0.36923076923076925,0
21,62,0,2,1,50,0,0,1,2,1,1,0,1,0.3387096774193548,0
27,95,0,2,1,94,2,1,2,1,1,0,2,0,0.28421052631578947,1
22,63,0,0,1,53,1,1,1,2,1,0,0,2,0.3492063492063492,0
14,66,0,1,1,96,0,1,0,2,1,1,1,1,0.21212121212121213,0
15,61,1,1,0,93,2,1,0,1,2,0,0,2,0.2459016393442623,0
21,85,1,0,0,77,1,1,2,0,1,0,1,0,0.24705882352941178,0
6,83,1,1,0,89,1,1,1,0,1,2,2,2,0.07228915662650602,0
30,99,0,1,0,54,1,1,0,1,1,2,2,2,0.30303030303030304,1
23,95,2,1,0,57,1,1,1,0,1,0,0,2,0.24210526315789474,0
27,76,2,2,1,68,1,1,1,1,1,0,2,1,0.35526315789473684,1
11,75,2,2,1,77,1,0,1,2,2,0,1,1,0.14666666666666667,0
27,72,1,2,0,93,0,1,1,2,1,2,1,2,0.375,0
33,66,1,1,0,77,1,1,2,1,0,0,0,2,0.5,0
12,66,0,2,1,83,1,0,1,1,1,0,0,2,0.18181818181818182,0
25,65,2,1,1,84,2,1,1,2,1,2,0,2,0.38461538461538464,0
20,65,0,1,0,94,1,1,1,0,2,2,2,2,0.3076923076923077,0
11,70,1,2,1,89,0,1,2,1,1,2,0,2,0.15714285714285714,0
23,72,1,2,1,99,1,1,2,1,2,0,2,2,0.3194444444444444,1
25,98,1,2,1,51,1,1,0,1,1,2,1,1,0.25510204081632654,1
16,83,1,1,1,60,1,1,0,2,1,2,1,1,0.1927710843373494,0
27,100,0,1,1,97,0,1,4,0,2,2,0,2,0.27,1
10,75,1,1,1,90,1,1,3,1,2,2,2,1,0.13333333333333333,0
11,78,2,2,0,63,0,1,1,0,1,0,0,2,0.14102564102564102,0
21,73,2,1,1,99,1,1,1,1,2,2,1,1,0.2876712328767123,0
20,67,1,1,0,93,0,0,1,0,1,1,1,2,0.29850746268656714,0
16,66,1,1,1,53,2,1,2,1,1,1,2,1,0.24242424242424243,0
25,98,0,0,1,91,1,1,2,0,0,2,2,2,0.25510204081632654,1
23,99,1,2,0,89,2,1,1,1,1,0,0,2,0.23232323232323232,1
25,62,1,0,0,61,2,1,1,1,1,2,2,1,0.4032258064516129,0
19,66,1,1,0,83,1,1,2,1,2,0,0,2,0.2878787878787879,0
24,77,2,2,1,99,1,1,1,0,1,2,0,2,0.3116883116883117,0
17,67,1,1,1,84,2,1,1,2,2,0,2,1,0.2537313432835821,0
32,75,0,2,0,91,0,1,1,2,1,2,1,1,0.4266666666666667,0
15,65,1,2,1,55,0,1,2,1,1,2,0,2,0.23076923076923078,0
33,78,0,0,0,86,1,1,1,0,2,2,0,2,0.4230769230769231,0
20,71,2,1,1,60,0,1,0,1,1,0,0,2,0.28169014084507044,0
12,74,0,1,0,54,1,1,2,1,1,2,2,1,0.16216216216216217,0
28,64,1,1,0,78,0,1,2,1,1,1,2,2,0.4375,0
21,77,1,1,1,88,0,1,2,2,1,2,1,1,0.2727272727272727,0
25,99,1,1,1,77,1,1,0,2,2,0,0,2,0.25252525252525254,1
27,73,0,0,0,97,1,1,2,1,2,0,0,2,0.3698630136986301,0
22,95,1,1,0,85,1,1,0,1,1,2,1,2,0.23157894736842105,1
16,94,0,0,1,56,0,1,2,0,2,2,1,2,0.1702127659574468,0
26,98,1,0,1,97,1,1,2,0,1,0,2,1,0.2653061224489796,1
20,92,2,1,1,58,0,1,2,0,0,0,2,2,0.21739130434782608,0
24,86,1,1,1,88,1,1,1,0,1,0,0,0,0.27906976744186046,0
7,94,1,0,1,57,2,1,2,1,1,1,2,2,0.07446808510638298,0
23,63,2,2,0,100,0,1,2,1,2,2,2,2,0.36507936507936506,0
16,79,1,1,1,67,0,0,2,1,2,2,1,2,0.20253164556962025,0
30,100,2,2,0,75,1,1,0,0,1,0,1,1,0.3,1
24,91,0,1,0,73,1,1,2,0,2,2,2,1,0.26373626373626374,0
21,98,2,0,1,55,0,1,1,1,1,2,0,2,0.21428571428571427,0
23,91,1,2,1,75,0,1,2,0,2,1,0,0,0.25274725274725274,0
14,95,2,1,0,57,1,1,2,0,0,0,1,2,0.14736842105263157,0
30,88,0,1,1,90,2,1,4,2,1,1,1,1,0.3409090909090909,1
32,90,1,1,1,98,2,1,0,1,2,0,1,1,0.35555555555555557,1
22,81,0,0,0,90,1,1,0,2,1,2,1,1,0.2716049382716049,0
30,97,2,1,1,72,2,1,1,0,2,2,0,0,0.30927835051546393,1
17,93,1,0,1,50,0,1,3,2,1,2,0,1,0.1827956989247312,0
15,94,2,1,1,52,0,1,1,1,1,2,1,0,0.1595744680851064,0
20,87,1,2,0,75,0,1,3,1,1,0,1,2,0.22988505747126436,0
23,72,0,2,1,84,1,1,1,2,2,0,0,2,0.3194444444444444,0
18,61,1,0,1,91,2,1,3,1,2,2,1,1,0.29508196721311475,1
23,97,1,2,1,80,0,1,1,0,0,1,1,1,0.23711340206185566,0
22,83,2,1,0,99,0,1,4,2,2,1,0,2,0.26506024096385544,1
14,72,1,0,0,75,2,1,4,2,1,2,1,2,0.19444444444444445,0
23,66,2,2,1,80,1,1,1,1,1,2,1,1,0.3484848484848485,0
25,93,1,1,0,62,1,1,0,0,1,0,0,0,0.26881720430107525,0
21,93,1,1,1,67,1,0,1,2,1,2,0,2,0.22580645161290322,0
27,93,2,0,1,84,0,1,1,1,1,0,2,2,0.2903225806451613,1
13,86,1,1,0,80,1,1,0,0,1,1,1,2,0.1511627906976744,0
23,75,0,0,1,68,1,1,1,2,0,0,0,2,0.30666666666666664,0
13,72,1,2,0,56,0,1,1,0,2,2,2,1,0.18055555555555555,0
13,60,0,1,0,67,2,1,1,0,1,2,0,0,0.21666666666666667,0
16,93,2,1,1,52,0,1,2,1,2,0,0,2,0.17204301075268819,0
14,63,2,0,0,79,1,1,1,0,1,0,0,2,0.2222222222222222,0
17,85,2,2,1,66,1,1,0,1,2,0,1,1,0.2,0
19,80,2,1,1,69,0,1,1,0,0,0,1,2,0.2375,0
25,81,1,1,0,79,0,1,1,1,1,0,1,2,0.30864197530864196,0
18,97,0,2,0,79,0,1,2,0,2,2,1,1,0.18556701030927836,0
10,61,2,0,1,79,1,1,4,2,2,2,1,1,0.16393442622950818,0
27,91,1,1,0,75,0,1,2,1,2,0,0,2,0.2967032967032967,1
15,62,1,1,0,74,2,1,0,0,2,1,2,1,0.24193548387096775,0
20,62,2,1,1,91,0,1,1,1,0,1,1,2,0.3225806451612903,0
23,77,1,0,0,73,1,1,1,0,0,2,1,2,0.2987012987012987,0
21,63,0,1,1,77,0,1,3,1,2,1,0,2,0.3333333333333333,0
27,92,2,1,1,99,0,1,4,0,0,2,0,2,0.29347826086956524,1
23,81,1,2,0,59,0,1,2,1,2,0,1,2,0.2839506172839506,0
15,61,2,1,1,86,2,1,2,2,2,0,0,2,0.2459016393442623,0
33,62,1,1,0,74,0,1,2,1,1,0,1,1,0.532258064516129,0
21,85,1,2,1,92,1,1,1,1,2,0,0,1,0.24705882352941178,0
19,92,0,1,1,70,0,1,2,2,1,2,1,2,0.20652173913043478,0
26,78,2,1,0,65,1,1,3,1,1,2,1,2,0.3333333333333333,0
21,82,1,1,1,60,2,1,3,2,2,2,0,2,0.25609756097560976,0
22,92,1,1,1,94,1,1,1,1,1,2,0,2,0.2391304347826087,1
35,84,1,1,0,86,1,1,1,1,1,0,0,2,0.4166666666666667,1
18,69,1,0,0,54,1,1,1,0,2,0,0,1,0.2608695652173913,0
18,85,1,2,1,86,2,0,1,1,1,0,0,2,0.21176470588235294,0
21,85,1,0,1,52,1,1,3,0,1,0,0,2,0.24705882352941178,0
26,89,1,1,1,59,0,1,1,0,2,0,0,2,0.29213483146067415,0
11,85,1,0,0,80,0,0,0,0,2,2,1,2,0.12941176470588237,0
16,68,0,1,1,92,1,0,1,1,1,1,1,2,0.23529411764705882,0
10,98,1,2,0,80,0,1,3,1,1,0,1,2,0.10204081632653061,0
17,82,1,1,1,98,1,1,3,1,2,2,0,1,0.2073170731707317,0
23,87,1,0,1,93,1,1,1,2,2,2,2,2,0.26436781609195403,1
15,64,2,1,1,67,1,1,2,0,2,2,0,2,0.234375,0
11,75,0,1,0,92,1,0,2,0,2,2,1,1,0.14666666666666667,0
20,91,1,1,1,93,2,1,1,0,1,1,2,1,0.21978021978021978,0
25,88,0,1,1,98,0,0,1,0,0,0,2,2,0.2840909090909091,0
10,62,2,2,0,51,1,1,1,1,2,2,0,2,0.16129032258064516,0
25,82,2,2,0,94,0,1,2,0,1,0,0,1,0.3048780487804878,0
25,64,1,1,1,53,0,1,1,1,1,0,1,2,0.390625,0
26,100,2,2,1,76,2,1,0,1,2,1,2,2,0.26,1
27,96,1,1,1,71,1,1,2,1,1,0,1,2,0.28125,1
18,94,1,1,1,70,1,0,2,1,2,1,1,2,0.19148936170212766,0
21,97,1,1,1,80,0,1,2,1,1,2,1,2,0.21649484536082475,1
18,74,1,1,0,85,1,1,4,1,1,1,1,1,0.24324324324324326,0
20,89,1,1,1,51,1,1,3,1,2,2,2,2,0.2247191011235955,0
29,78,1,2,1,80,1,1,2,1,1,2,2,2,0.3717948717948718,1
12,86,2,1,1,76,0,0,2,2,1,2,2,2,0.13953488372093023,0
15,74,1,2,0,80,1,1,2,2,1,1,2,1,0.20270270270270271,0
28,73,0,1,1,54,1,1,4,1,1,0,0,2,0.3835616438356164,0
26,77,1,0,0,53,2,0,3,1,2,2,0,2,0.33766233766233766,0
18,66,1,2,1,59,1,0,0,0,1,2,0,2,0.2727272727272727,0
25,93,0,1,0,93,1,1,2,1,1,2,1,2,0.26881720430107525,1
22,74,0,2,1,68,1,1,0,1,0,2,0,0,0.2972972972972973,0
29,76,1,0,1,72,1,1,1,2,1,2,0,2,0.3815789473684211,0
20,96,1,2,0,70,1,1,2,0,0,2,0,2,0.20833333333333334,0
26,80,2,1,1,86,1,0,0,0,1,2,1,1,0.325,0
36,82,0,0,1,63,1,1,0,1,1,2,0,2,0.43902439024390244,0
24,98,0,1,1,53,1,1,1,1,0,0,0,2,0.24489795918367346,0
20,95,1,2,1,69,0,1,0,1,2,0,0,2,0.21052631578947367,0
24,67,2,0,0,86,1,1,6,0,1,2,2,1,0.3582089552238806,0
18,79,1,2,1,96,1,1,3,1,0,2,2,2,0.22784810126582278,0
34,99,1,1,1,53,1,1,0,1,2,0,1,2,0.3434343434343434,1
21,75,0,1,1,91,1,1,2,0,0,0,0,2,0.28,0
18,75,1,0,1,53,1,1,0,2,2,0,0,2,0.24,0
15,68,1,1,1,67,1,1,3,1,2,1,2,1,0.22058823529411764,0
27,65,1,1,1,51,1,1,2,2,1,2,2,1,0.4153846153846154,0
25,90,1,1,1,96,1,1,1,1,1,2,1,1,0.2777777777777778,1
17,91,1,2,0,85,2,1,3,1,2,0,1,1,0.18681318681318682,1
23,99,0,1,1,68,1,1,0,2,2,2,0,0,0.23232323232323232,0
11,91,2,1,0,69,1,1,2,0,1,2,1,2,0.12087912087912088,0
21,70,1,0,0,82,2,1,0,2,2,2,0,2,0.3,0
23,62,2,2,1,54,0,1,3,0,1,0,0,2,0.3709677419354839,0
30,99,1,1,1,57,1,1,0,0,1,0,2,2,0.30303030303030304,1
15,74,1,1,1,92,0,1,1,1,1,2,2,2,0.20270270270270271,0
12,72,0,1,1,60,2,1,0,0,1,0,2,2,0.16666666666666666,0
15,96,1,2,0,86,1,1,2,2,1,2,0,2,0.15625,1
12,83,1,2,0,61,1,1,3,2,1,0,0,2,0.14457831325301204,0
28,69,2,2,1,54,0,0,1,0,1,0,1,0,0.4057971014492754,0
29,96,1,2,1,95,1,1,0,2,1,2,0,2,0.3020833333333333,1
22,100,2,1,0,95,1,1,2,0,1,2,1,2,0.22,1
27,63,1,0,1,80,2,1,1,1,2,0,0,1,0.42857142857142855,0
21,94,1,1,0,73,0,1,2,0,1,2,2,2,0.22340425531914893,1
19,76,2,0,1,78,0,1,1,0,1,1,2,2,0.25,0
18,81,1,0,1,70,2,1,0,0,1,0,1,2,0.2222222222222222,0
18,97,1,0,0,88,1,1,0,0,1,0,0,1,0.18556701030927836,0
11,99,1,0,1,88,1,1,2,0,1,0,0,1,0.1111111111111111,0
22,70,1,1,0,91,1,1,2,1,1,2,0,2,0.3142857142857143,0
20,69,2,1,1,76,2,1,1,1,1,2,0,2,0.2898550724637681,0
24,63,1,1,0,90,1,0,2,0,1,0,2,2,0.38095238095238093,0
21,82,0,2,0,58,1,1,0,1,1,1,0,2,0.25609756097560976,0
19,61,2,1,1,52,0,0,1,0,1,0,0,0,0.3114754098360656,0
15,76,2,2,1,82,1,1,4,0,2,2,0,1,0.19736842105263158,0
20,63,1,1,0,55,2,1,2,0,2,1,0,2,0.31746031746031744,0
24,76,0,1,0,78,2,1,1,1,1,0,0,1,0.3157894736842105,0
13,62,1,0,0,86,2,1,2,0,1,0,0,2,0.20967741935483872,0
21,93,0,1,0,70,1,1,0,1,2,0,2,0,0.22580645161290322,0
21,68,1,2,1,52,1,1,3,0,1,0,1,1,0.3088235294117647,0
16,95,1,2,1,52,1,1,0,0,1,2,2,1,0.16842105263157894,0
21,90,0,1,1,95,2,1,2,2,2,0,1,2,0.23333333333333334,1
13,69,1,0,1,53,2,0,2,1,1,1,0,2,0.18840579710144928,0
22,63,1,1,0,87,0,1,0,2,2,1,1,1,0.3492063492063492,0
15,89,1,1,1,96,2,1,3,0,2,1,0,2,0.16853932584269662,0
26,76,0,0,0,95,2,1,1,0,2,0,2,2,0.34210526315789475,0
34,91,0,1,0,95,1,0,1,1,1,1,1,1,0.37362637362637363,0
15,78,1,2,0,94,2,1,0,0,1,2,2,1,0.19230769230769232,0
23,74,1,1,1,76,1,0,1,0,1,2,1,2,0.3108108108108108,0
16,78,1,1,1,78,1,1,5,2,1,2,0,2,0.20512820512820512,0
26,90,0,2,1,81,1,1,1,0,1,0,2,2,0.28888888888888886,1
12,96,2,1,0,95,1,1,3,1,1,0,0,2,0.125,0
15,81,1,1,0,89,2,1,0,0,1,1,2,2,0.18518518518518517,0
19,61,1,2,1,84,2,1,2,1,2,2,0,2,0.3114754098360656,0
14,79,2,1,0,81,2,1,3,2,1,1,0,2,0.17721518987341772,0
25,95,2,1,1,96,0,1,1,1,1,0,2,2,0.2631578947368421,1
15,74,2,2,0,60,0,1,3,0,1,2,0,1,0.20270270270270271,0
23,97,1,2,1,60,1,1,1,1,2,0,1,2,0.23711340206185566,1
18,85,2,0,1,99,2,1,0,0,1,0,1,2,0.21176470588235294,0
19,97,0,2,0,78,1,1,0,1,1,1,0,1,0.1958762886597938,0
21,90,1,2,1,74,1,1,4,0,1,0,0,2,0.23333333333333334,1
15,64,1,1,0,93,1,1,0,0,1,1,0,2,0.234375,0
21,69,1,1,1,92,0,1,2,0,1,0,0,2,0.30434782608695654,0
29,76,1,2,1,59,1,1,4,0,2,0,2,2,0.3815789473684211,1
15,67,0,1,1,59,0,1,0,0,1,0,0,2,0.22388059701492538,0
27,80,2,1,0,90,0,1,1,1,2,0,2,2,0.3375,1
29,79,1,2,0,89,1,1,0,2,2,0,2,2,0.3670886075949367,1
15,98,2,2,1,61,1,1,1,0,2,2,1,1,0.15306122448979592,1
11,77,0,0,1,92,0,1,0,0,1,0,0,2,0.14285714285714285,0
22,91,1,1,0,74,1,1,1,1,1,1,1,1,0.24175824175824176,0
17,98,1,1,0,73,0,1,0,0,2,1,1,1,0.17346938775510204,0
31,95,1,1,0,99,1,1,1,1,1,0,0,2,0.3263157894736842,1
20,68,2,2,0,76,0,1,2,1,1,0,0,2,0.29411764705882354,0
15,80,1,1,1,57,0,1,1,0,1,1,0,2,0.1875,0
13,74,1,1,0,64,0,1,4,2,2,0,0,2,0.17567567567567569,0
27,76,2,2,0,67,1,1,1,0,1,2,0,0,0.35526315789473684,0
17,74,1,0,1,98,0,1,1,2,2,0,0,2,0.22972972972972974,0
20,93,1,0,0,63,1,1,0,0,2,1,0,1,0.21505376344086022,0
17,81,1,1,0,87,2,1,0,0,2,0,1,2,0.20987654320987653,0
20,99,1,0,1,64,2,1,0,1,1,2,0,2,0.20202020202020202,0
20,62,0,1,1,85,2,1,5,0,1,0,0,2,0.3225806451612903,0
24,80,1,1,1,60,1,1,1,2,2,2,0,1,0.3,0
24,91,1,2,1,62,0,1,3,0,1,1,1,1,0.26373626373626374,0
19,66,2,0,0,99,1,1,1,1,1,2,1,2,0.2878787878787879,0
20,84,2,1,1,68,1,1,0,0,1,2,2,2,0.23809523809523808,0
18,70,1,1,0,86,1,1,1,2,1,2,0,2,0.2571428571428571,0
11,95,1,1,1,92,1,0,2,1,0,0,2,1,0.11578947368421053,0
22,73,0,1,1,67,1,1,3,2,1,2,0,0,0.3013698630136986,0
31,73,1,2,1,68,2,1,1,1,1,2,0,2,0.4246575342465753,0
15,84,0,0,1,89,2,1,1,0,2,0,0,2,0.17857142857142858,0
